antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'itching', 'loss of appetite', 'abdominal pain'})",frozenset({'yellowish skin'}),0.041463414634146344,0.18536585365853658,0.03902439024390244,0.9411764705882353,5.077399380804954,1.0,0.031338488994646044,13.848780487804875,0.8377862595419847,0.20779220779220778,0.9277914758717858,0.5758513931888545
"frozenset({'nausea', 'yellowish skin', 'vomiting'})",frozenset({'joint pain'}),0.08292682926829269,0.13902439024390245,0.05853658536585366,0.7058823529411765,5.077399380804954,1.0,0.047007733491969066,2.927317073170732,0.8756648936170212,0.3582089552238805,0.6583902682886186,0.563467492260062
"frozenset({'fatigue', 'vomiting', 'loss of appetite'})",frozenset({'joint pain'}),0.08658536585365853,0.13902439024390245,0.06097560975609756,0.7042253521126761,5.06548060291574,1.0,0.04893813206424747,2.9109175377468066,0.8786648865153537,0.37037037037037035,0.6564657064198222,0.5714109216703731
"frozenset({'dark urine', 'yellowing of eyes', 'yellowish skin'})",frozenset({'joint pain'}),0.08658536585365853,0.13902439024390245,0.06097560975609756,0.7042253521126761,5.06548060291574,1.0,0.04893813206424747,2.9109175377468066,0.8786648865153537,0.37037037037037035,0.6564657064198222,0.5714109216703731
"frozenset({'loss of appetite', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.1329268292682927,0.16585365853658537,0.10975609756097561,0.8256880733944953,4.978413383702104,1.0,0.08770969660916121,4.785365853658535,0.9216440068760743,0.5806451612903224,0.7910295616717634,0.7437263896384241
"frozenset({'headache', 'fatigue', 'high fever'})",frozenset({'malaise'}),0.08658536585365853,0.14268292682926828,0.06097560975609756,0.7042253521126761,4.93559648489226,1.0,0.04862135633551458,2.8985481997677125,0.872977303070761,0.3623188405797102,0.6549996994770902,0.5657878897315518
"frozenset({'dark urine', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.11097560975609756,0.16585365853658537,0.08780487804878048,0.7912087912087912,4.770523594053006,1.0,0.06939916716240332,3.9951219512195113,0.8890413046791646,0.464516129032258,0.7496947496947497,0.6603102779573367
"frozenset({'dark urine', 'yellowish skin', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.1048780487804878,0.16585365853658537,0.08292682926829269,0.7906976744186047,4.767441860465117,1.0,0.06553242117787032,3.985365853658538,0.8828337874659401,0.4415584415584416,0.7490820073439414,0.6453488372093024
"frozenset({'vomiting', 'loss of appetite', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.1048780487804878,0.16585365853658537,0.08292682926829269,0.7906976744186047,4.767441860465117,1.0,0.06553242117787032,3.985365853658538,0.8828337874659401,0.4415584415584416,0.7490820073439414,0.6453488372093024
frozenset({'dark urine'}),frozenset({'yellowing of eyes'}),0.11585365853658537,0.16585365853658537,0.09146341463414634,0.7894736842105262,4.760061919504643,1.0,0.07224866151100535,3.9621951219512175,0.8934252873563219,0.48076923076923067,0.7476146506617419,0.6704721362229101
"frozenset({'headache', 'high fever'})",frozenset({'chills'}),0.11219512195121951,0.16219512195121952,0.08658536585365853,0.7717391304347825,4.758090879372343,1.0,0.06838786436644853,3.670383275261322,0.8896455657019037,0.4610389610389609,0.727548889310803,0.6527868584504739
"frozenset({'dark urine', 'yellowish skin'})",frozenset({'yellowing of eyes'}),0.10975609756097561,0.16585365853658537,0.08658536585365853,0.7888888888888889,4.756535947712418,1.0,0.06838191552647233,3.9512195121951215,0.8871310052093381,0.45806451612903215,0.7469135802469136,0.6554738562091502
"frozenset({'nausea', 'yellowing of eyes'})","frozenset({'yellowish skin', 'abdominal pain'})",0.11097560975609756,0.1548780487804878,0.08170731707317073,0.7362637362637363,4.7538288483170374,1.0,0.06451963117192147,3.2044207317073177,0.8882132547140839,0.4437086092715232,0.6879311165025451,0.6319113956909232
"frozenset({'dark urine', 'abdominal pain'})","frozenset({'yellowing of eyes', 'loss of appetite'})",0.11097560975609756,0.1597560975609756,0.08414634146341464,0.7582417582417583,4.746246120291922,1.0,0.06641731112433076,3.4755543237250563,0.8878352319039382,0.45098039215686275,0.7122761128566645,0.6424796577468334
frozenset({'dark urine'}),"frozenset({'yellowing of eyes', 'loss of appetite'})",0.11585365853658537,0.1597560975609756,0.08780487804878048,0.7578947368421052,4.744073925271192,1.0,0.06929654967281379,3.4705726405090123,0.8926245210727969,0.4675324675324674,0.7118631120617217,0.653756528726396
"frozenset({'dark urine', 'yellowish skin'})","frozenset({'yellowing of eyes', 'loss of appetite'})",0.10975609756097561,0.1597560975609756,0.08292682926829269,0.7555555555555556,4.729431721798134,1.0,0.06539262343842951,3.437361419068737,0.8857775987107173,0.4444444444444445,0.709079180777294,0.6373197625106022
"frozenset({'nausea', 'loss of appetite'})",frozenset({'yellowing of eyes'}),0.1353658536585366,0.16585365853658537,0.10609756097560975,0.7837837837837837,4.725755166931637,1.0,0.08364663890541343,3.8579268292682904,0.9118233548951898,0.5437499999999998,0.7407934250039512,0.7117448330683624
"frozenset({'nausea', 'yellowing of eyes'})","frozenset({'vomiting', 'loss of appetite'})",0.11097560975609756,0.15609756097560976,0.08170731707317073,0.7362637362637363,4.716689560439561,1.0,0.06438429506246282,3.19979674796748,0.886350142292652,0.44078947368421056,0.6874801499078956,0.6298506181318682
"frozenset({'nausea', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.11097560975609756,0.16585365853658537,0.08658536585365853,0.7802197802197801,4.70426632191338,1.0,0.06817965496728137,3.7953658536585344,0.8857203578121678,0.455128205128205,0.736520789152368,0.6511393018745959
"frozenset({'nausea', 'vomiting', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.1048780487804878,0.16585365853658537,0.08170731707317073,0.7790697674418605,4.697332421340629,1.0,0.06431290898274837,3.7756097560975617,0.8793362885843263,0.432258064516129,0.7351421188630491,0.635858413132695
"frozenset({'nausea', 'abdominal pain'})","frozenset({'yellowing of eyes', 'loss of appetite'})",0.11097560975609756,0.1597560975609756,0.08292682926829269,0.7472527472527473,4.677459944635517,1.0,0.06519779892920881,3.324443266171792,0.8843500363108207,0.4415584415584416,0.6991977543501491,0.633168358359198
"frozenset({'yellowing of eyes', 'vomiting'})","frozenset({'yellowish skin', 'abdominal pain'})",0.11341463414634147,0.1548780487804878,0.08170731707317073,0.7204301075268817,4.651595969858606,1.0,0.06414187983343249,3.0229362101313324,0.8854421154201483,0.43790849673202614,0.6691957982280563,0.6239945813224961
"frozenset({'nausea', 'abdominal pain'})","frozenset({'vomiting', 'loss of appetite'})",0.11097560975609756,0.15609756097560976,0.08048780487804878,0.7252747252747253,4.646291208791209,1.0,0.06316478286734087,3.07180487804878,0.8827368333541172,0.43137254901960786,0.6744584894873912,0.6204498626373627
"frozenset({'yellowish skin', 'high fever'})",frozenset({'abdominal pain'}),0.04390243902439024,0.2097560975609756,0.042682926829268296,0.9722222222222223,4.635012919896641,1.0,0.03347412254610351,28.44878048780498,0.820262390670554,0.2023121387283237,0.964849108367627,0.5878552971576227
"frozenset({'dark urine', 'high fever'})",frozenset({'abdominal pain'}),0.04390243902439024,0.2097560975609756,0.042682926829268296,0.9722222222222223,4.635012919896641,1.0,0.03347412254610351,28.44878048780498,0.820262390670554,0.2023121387283237,0.964849108367627,0.5878552971576227
"frozenset({'yellowing of eyes', 'abdominal pain'})","frozenset({'vomiting', 'loss of appetite'})",0.11463414634146342,0.15609756097560976,0.08292682926829269,0.723404255319149,4.634308510638298,1.0,0.06503271861986913,3.0510318949343342,0.8857559552746718,0.4415584415584416,0.6722420366498586,0.6273271276595744
"frozenset({'loss of appetite', 'muscle pain'})","frozenset({'nausea', 'vomiting'})",0.046341463414634146,0.19878048780487806,0.042682926829268296,0.9210526315789475,4.63351630610268,1.0,0.03347114812611541,10.14878048780489,0.8222871757398612,0.21084337349397594,0.901465993751502,0.5678882789796578
"frozenset({'yellowing of eyes', 'joint pain', 'fatigue'})",frozenset({'abdominal pain'}),0.042682926829268296,0.2097560975609756,0.041463414634146344,0.9714285714285714,4.631229235880399,1.0,0.03251041046995836,27.658536585365844,0.8190333458224054,0.19653179190751446,0.9638447971781305,0.5845514950166113
"frozenset({'yellowish skin', 'high fever', 'vomiting'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'yellowish skin', 'fatigue', 'joint pain'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'dark urine', 'joint pain', 'fatigue'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'dark urine', 'fatigue', 'high fever'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'dark urine', 'high fever', 'vomiting'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'yellowish skin', 'fatigue', 'high fever'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'dark urine', 'yellowish skin', 'high fever'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'nausea', 'dark urine', 'fatigue'})",frozenset({'abdominal pain'}),0.041463414634146344,0.2097560975609756,0.04024390243902439,0.9705882352941176,4.627222982216143,1.0,0.03154669839381321,26.868292682926825,0.8177962834451385,0.19075144508670522,0.9627814088598402,0.5812243502051984
"frozenset({'nausea', 'yellowish skin'})","frozenset({'vomiting', 'loss of appetite'})",0.10975609756097561,0.15609756097560976,0.07926829268292683,0.7222222222222222,4.626736111111111,1.0,0.062135633551457466,3.0380487804878045,0.8805057955742887,0.42483660130718953,0.6708413615928066,0.6150173611111112
"frozenset({'malaise', 'high fever'})",frozenset({'chills'}),0.11219512195121951,0.16219512195121952,0.08414634146341464,0.75,4.624060150375939,1.0,0.06594883997620464,3.351219512195122,0.8827838827838828,0.44230769230769235,0.7016011644832605,0.6343984962406015
"frozenset({'joint pain', 'muscle pain'})","frozenset({'nausea', 'vomiting'})",0.045121951219512194,0.19878048780487806,0.041463414634146344,0.918918918918919,4.622782291493948,1.0,0.032494051160023796,9.881707317073177,0.8207121929231462,0.20481927710843376,0.8988029125015425,0.5637539379870669
"frozenset({'yellowish skin', 'fatigue'})",frozenset({'yellowing of eyes'}),0.10975609756097561,0.16585365853658537,0.08414634146341464,0.7666666666666667,4.622549019607844,1.0,0.06594289113622843,3.5749128919860635,0.8802858844550328,0.4394904458598726,0.7202729044834308,0.6370098039215686
"frozenset({'joint pain', 'high fever'})","frozenset({'nausea', 'vomiting'})",0.04390243902439024,0.19878048780487806,0.04024390243902439,0.9166666666666667,4.6114519427402865,1.0,0.03151695419393218,9.614634146341473,0.8191094619666048,0.1987951807228916,0.8959918822932522,0.559560327198364
"frozenset({'fatigue', 'malaise', 'high fever'})",frozenset({'chills'}),0.10609756097560975,0.16219512195121952,0.07926829268292683,0.7471264367816092,4.606343444818943,1.0,0.06205978584176086,3.313137472283813,0.8758316717389023,0.41935483870967744,0.6981712928106543,0.6179241206464436
"frozenset({'yellowing of eyes', 'joint pain'})",frozenset({'abdominal pain'}),0.06829268292682927,0.2097560975609756,0.06585365853658537,0.9642857142857143,4.597176079734219,1.0,0.0515288518738846,22.126829268292695,0.8398293581539655,0.3103448275862069,0.9548059964726632,0.6391196013289037
"frozenset({'yellowing of eyes', 'joint pain', 'loss of appetite'})",frozenset({'abdominal pain'}),0.06585365853658537,0.2097560975609756,0.06341463414634146,0.9629629629629629,4.590869939707149,1.0,0.04960142772159429,21.33658536585363,0.837316730267122,0.29885057471264365,0.9531321444901691,0.6326442721791559
"frozenset({'dark urine', 'joint pain'})",frozenset({'abdominal pain'}),0.06585365853658537,0.2097560975609756,0.06341463414634146,0.9629629629629629,4.590869939707149,1.0,0.04960142772159429,21.33658536585363,0.837316730267122,0.29885057471264365,0.9531321444901691,0.6326442721791559
"frozenset({'yellowish skin', 'joint pain'})",frozenset({'abdominal pain'}),0.06585365853658537,0.2097560975609756,0.06341463414634146,0.9629629629629629,4.590869939707149,1.0,0.04960142772159429,21.33658536585363,0.837316730267122,0.29885057471264365,0.9531321444901691,0.6326442721791559
"frozenset({'nausea', 'dark urine'})",frozenset({'abdominal pain'}),0.06585365853658537,0.2097560975609756,0.06341463414634146,0.9629629629629629,4.590869939707149,1.0,0.04960142772159429,21.33658536585363,0.837316730267122,0.29885057471264365,0.9531321444901691,0.6326442721791559
"frozenset({'nausea', 'vomiting', 'loss of appetite'})",frozenset({'yellowing of eyes'}),0.1073170731707317,0.16585365853658537,0.08170731707317073,0.7613636363636364,4.59057486631016,1.0,0.06390838786436645,3.495470383275261,0.8761928064595057,0.4267515923566879,0.7139154704944178,0.6270053475935828
"frozenset({'yellowish skin', 'fatigue'})","frozenset({'yellowing of eyes', 'loss of appetite'})",0.10975609756097561,0.1597560975609756,0.08048780487804878,0.7333333333333334,4.590330788804072,1.0,0.06295359904818561,3.150914634146342,0.8785803237858033,0.42580645161290326,0.6826318335752298,0.6185750636132316
"frozenset({'nausea', 'dark urine', 'yellowing of eyes'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'dark urine', 'yellowing of eyes', 'vomiting'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'yellowing of eyes', 'joint pain', 'vomiting'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'yellowing of eyes', 'yellowish skin', 'joint pain'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'dark urine', 'fatigue', 'yellowing of eyes'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'dark urine', 'joint pain', 'yellowing of eyes'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'nausea', 'yellowing of eyes', 'joint pain'})",frozenset({'abdominal pain'}),0.06463414634146342,0.2097560975609756,0.06219512195121951,0.9622641509433962,4.587538394032471,1.0,0.04863771564544914,20.941463414634153,0.8360559347598231,0.29310344827586204,0.9522478453296064,0.6293878894251865
"frozenset({'nausea', 'dark urine', 'loss of appetite'})",frozenset({'abdominal pain'}),0.06341463414634146,0.2097560975609756,0.06097560975609756,0.9615384615384615,4.584078711985688,1.0,0.047674003569303985,20.54634146341459,0.8347916666666668,0.28735632183908044,0.9513295346628678,0.6261180679785331
"frozenset({'yellowish skin', 'loss of appetite', 'joint pain'})",frozenset({'abdominal pain'}),0.06341463414634146,0.2097560975609756,0.06097560975609756,0.9615384615384615,4.584078711985688,1.0,0.047674003569303985,20.54634146341459,0.8347916666666668,0.28735632183908044,0.9513295346628678,0.6261180679785331
"frozenset({'dark urine', 'vomiting', 'loss of appetite'})",frozenset({'abdominal pain'}),0.06341463414634146,0.2097560975609756,0.06097560975609756,0.9615384615384615,4.584078711985688,1.0,0.047674003569303985,20.54634146341459,0.8347916666666668,0.28735632183908044,0.9513295346628678,0.6261180679785331
"frozenset({'dark urine', 'fatigue', 'loss of appetite'})",frozenset({'abdominal pain'}),0.06341463414634146,0.2097560975609756,0.06097560975609756,0.9615384615384615,4.584078711985688,1.0,0.047674003569303985,20.54634146341459,0.8347916666666668,0.28735632183908044,0.9513295346628678,0.6261180679785331
"frozenset({'dark urine', 'joint pain', 'loss of appetite'})",frozenset({'abdominal pain'}),0.06341463414634146,0.2097560975609756,0.06097560975609756,0.9615384615384615,4.584078711985688,1.0,0.047674003569303985,20.54634146341459,0.8347916666666668,0.28735632183908044,0.9513295346628678,0.6261180679785331
"frozenset({'yellowish skin', 'fatigue', 'vomiting'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'yellowish skin', 'vomiting', 'joint pain'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'nausea', 'dark urine', 'yellowish skin'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'nausea', 'yellowish skin', 'joint pain'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'nausea', 'dark urine', 'vomiting'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'nausea', 'dark urine', 'joint pain'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'dark urine', 'joint pain', 'vomiting'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'dark urine', 'fatigue', 'vomiting'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'dark urine', 'yellowish skin', 'joint pain'})",frozenset({'abdominal pain'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'dark urine', 'yellowing of eyes'})",frozenset({'abdominal pain'}),0.09146341463414634,0.2097560975609756,0.08780487804878048,0.96,4.576744186046511,1.0,0.06861986912552052,19.756097560975594,0.860178970917226,0.4114285714285714,0.9493827160493826,0.6893023255813953
"frozenset({'dark urine', 'loss of appetite'})",frozenset({'abdominal pain'}),0.08902439024390243,0.2097560975609756,0.08536585365853659,0.9589041095890413,4.571519592226825,1.0,0.06669244497323024,19.229268292683006,0.857601835915089,0.4000000000000001,0.9479959411466263,0.6829404268875439
"frozenset({'dark urine', 'vomiting'})",frozenset({'abdominal pain'}),0.08780487804878048,0.2097560975609756,0.08414634146341464,0.9583333333333335,4.568798449612404,1.0,0.06572873289708507,18.965853658536652,0.8563124854684957,0.39428571428571435,0.9472736625514405,0.679748062015504
"frozenset({'dark urine', 'fatigue'})",frozenset({'abdominal pain'}),0.08780487804878048,0.2097560975609756,0.08414634146341464,0.9583333333333335,4.568798449612404,1.0,0.06572873289708507,18.965853658536652,0.8563124854684957,0.39428571428571435,0.9472736625514405,0.679748062015504
"frozenset({'dark urine', 'yellowing of eyes', 'loss of appetite'})",frozenset({'abdominal pain'}),0.08780487804878048,0.2097560975609756,0.08414634146341464,0.9583333333333335,4.568798449612404,1.0,0.06572873289708507,18.965853658536652,0.8563124854684957,0.39428571428571435,0.9472736625514405,0.679748062015504
frozenset({'dark urine'}),frozenset({'abdominal pain'}),0.11585365853658537,0.2097560975609756,0.11097560975609756,0.9578947368421052,4.56670746634027,1.0,0.08667459845330161,18.76829268292682,0.8833649109511178,0.5170454545454545,0.9467186484730344,0.7434822521419828
"frozenset({'dark urine', 'yellowish skin', 'yellowing of eyes'})",frozenset({'abdominal pain'}),0.08658536585365853,0.2097560975609756,0.08292682926829269,0.9577464788732396,4.566000655093352,1.0,0.06476502082093992,18.70243902439032,0.8550223827848895,0.3885714285714286,0.9465310380803341,0.676547658041271
"frozenset({'joint pain', 'fatigue'})","frozenset({'nausea', 'vomiting'})",0.06585365853658537,0.19878048780487806,0.05975609756097561,0.9074074074074073,4.564871620086343,1.0,0.046665675193337294,8.653170731707311,0.8359887035754249,0.29166666666666663,0.8844354247702799,0.6040104521699613
"frozenset({'nausea', 'yellowing of eyes', 'vomiting'})",frozenset({'abdominal pain'}),0.08536585365853659,0.2097560975609756,0.08170731707317073,0.9571428571428571,4.56312292358804,1.0,0.06380130874479477,18.439024390243873,0.853731343283582,0.38285714285714295,0.9457671957671957,0.6733388704318937
"frozenset({'yellowing of eyes', 'yellowish skin', 'vomiting'})",frozenset({'abdominal pain'}),0.08536585365853659,0.2097560975609756,0.08170731707317073,0.9571428571428571,4.56312292358804,1.0,0.06380130874479477,18.439024390243873,0.853731343283582,0.38285714285714295,0.9457671957671957,0.6733388704318937
"frozenset({'yellowish skin', 'vomiting', 'loss of appetite'})",frozenset({'abdominal pain'}),0.08414634146341464,0.2097560975609756,0.08048780487804878,0.9565217391304347,4.560161779575329,1.0,0.06283759666864962,18.17560975609753,0.8524391720130735,0.3771428571428572,0.944981213097155,0.6701213346814965
"frozenset({'dark urine', 'yellowish skin', 'loss of appetite'})",frozenset({'abdominal pain'}),0.08414634146341464,0.2097560975609756,0.08048780487804878,0.9565217391304347,4.560161779575329,1.0,0.06283759666864962,18.17560975609753,0.8524391720130735,0.3771428571428572,0.944981213097155,0.6701213346814965
"frozenset({'dark urine', 'yellowish skin', 'vomiting'})",frozenset({'abdominal pain'}),0.08292682926829269,0.2097560975609756,0.07926829268292683,0.9558823529411764,4.557113543091655,1.0,0.061873884592504466,17.912195121951193,0.8511456628477905,0.3714285714285715,0.9441721132897603,0.6668946648426812
"frozenset({'nausea', 'yellowish skin', 'vomiting'})",frozenset({'abdominal pain'}),0.08292682926829269,0.2097560975609756,0.07926829268292683,0.9558823529411764,4.557113543091655,1.0,0.061873884592504466,17.912195121951193,0.8511456628477905,0.3714285714285715,0.9441721132897603,0.6668946648426812
"frozenset({'dark urine', 'yellowish skin', 'fatigue'})",frozenset({'abdominal pain'}),0.08292682926829269,0.2097560975609756,0.07926829268292683,0.9558823529411764,4.557113543091655,1.0,0.061873884592504466,17.912195121951193,0.8511456628477905,0.3714285714285715,0.9441721132897603,0.6668946648426812
"frozenset({'dark urine', 'yellowish skin'})",frozenset({'abdominal pain'}),0.10975609756097561,0.2097560975609756,0.1048780487804878,0.9555555555555555,4.555555555555555,1.0,0.08185603807257584,17.780487804878025,0.8767123287671232,0.48863636363636354,0.9437585733882029,0.7277777777777777
"frozenset({'joint pain', 'loss of appetite'})","frozenset({'nausea', 'vomiting'})",0.09024390243902439,0.19878048780487806,0.08170731707317073,0.9054054054054055,4.554800198971979,1.0,0.06376859012492564,8.470034843205582,0.8578688327798006,0.3941176470588235,0.8819367312517998,0.6582241750953408
"frozenset({'yellowish skin', 'vomiting'})",frozenset({'abdominal pain'}),0.13170731707317074,0.2097560975609756,0.12560975609756098,0.9537037037037037,4.546726959517658,1.0,0.09798334324806662,17.069268292682935,0.8983855132540635,0.5819209039548023,0.9414151806127115,0.7762704565030147
frozenset({'phlegm'}),"frozenset({'fatigue', 'high fever'})",0.07195121951219512,0.19878048780487806,0.06463414634146342,0.8983050847457628,4.519080794426537,1.0,0.050331647828673415,7.8786585365853705,0.8390895792527212,0.3136094674556213,0.8730748394087146,0.6117292294894459
"frozenset({'phlegm', 'chest pain'})","frozenset({'fatigue', 'high fever'})",0.07195121951219512,0.19878048780487806,0.06463414634146342,0.8983050847457628,4.519080794426537,1.0,0.050331647828673415,7.8786585365853705,0.8390895792527212,0.3136094674556213,0.8730748394087146,0.6117292294894459
"frozenset({'headache', 'fatigue', 'high fever'})",frozenset({'chills'}),0.08658536585365853,0.16219512195121952,0.06341463414634146,0.7323943661971831,4.515514137456317,1.0,0.04937091017251636,3.1307445442875483,0.8523415836499948,0.34210526315789475,0.6805871619820817,0.5616859049031029
"frozenset({'malaise', 'mild fever'})","frozenset({'fatigue', 'high fever'})",0.0475609756097561,0.19878048780487806,0.042682926829268296,0.8974358974358975,4.51470819568979,1.0,0.03322873289708507,7.811890243902442,0.8173769892079752,0.20958083832335334,0.8719900089763103,0.5560799119081328
frozenset({'red spots over body'}),"frozenset({'fatigue', 'high fever'})",0.0475609756097561,0.19878048780487806,0.042682926829268296,0.8974358974358975,4.51470819568979,1.0,0.03322873289708507,7.811890243902442,0.8173769892079752,0.20958083832335334,0.8719900089763103,0.5560799119081328
"frozenset({'phlegm', 'swelled lymph nodes'})","frozenset({'fatigue', 'high fever'})",0.0475609756097561,0.19878048780487806,0.042682926829268296,0.8974358974358975,4.51470819568979,1.0,0.03322873289708507,7.811890243902442,0.8173769892079752,0.20958083832335334,0.8719900089763103,0.5560799119081328
"frozenset({'swelled lymph nodes', 'chest pain'})","frozenset({'fatigue', 'high fever'})",0.0475609756097561,0.19878048780487806,0.042682926829268296,0.8974358974358975,4.51470819568979,1.0,0.03322873289708507,7.811890243902442,0.8173769892079752,0.20958083832335334,0.8719900089763103,0.5560799119081328
frozenset({'swelled lymph nodes'}),"frozenset({'fatigue', 'high fever'})",0.07073170731707316,0.19878048780487806,0.06341463414634146,0.8965517241379312,4.510260207319654,1.0,0.049354550862581795,7.745121951219522,0.8375227135069654,0.30769230769230765,0.8708864745709337,0.6077850645229533
"frozenset({'malaise', 'chest pain'})","frozenset({'fatigue', 'high fever'})",0.07073170731707316,0.19878048780487806,0.06341463414634146,0.8965517241379312,4.510260207319654,1.0,0.049354550862581795,7.745121951219522,0.8375227135069654,0.30769230769230765,0.8708864745709337,0.6077850645229533
